LoanStatus,earliest_cr_line_age,emp_length,installment,dti,sub_grade
0.0,0.14412805233724482,0.18234880756239552,0.15023693240531538,0.19698276037309906,0.32893845748925005
0.0,0.16873968464858197,0.18234880756239552,0.11247964146714988,0.14989248150655354,0.10552222072735418
0.0,0.17836538838916363,0.18234880756239552,0.11309225004971672,0.16853283347430884,0.06799419533489182
0.0,0.1691937640419187,0.18234880756239552,0.11281628701233286,0.1487033376216877,0.06390391339250462
0.0,0.15833695631459282,0.13748364966175503,0.16073335667616986,0.15529163559456513,0.17297565990824879
0.0,0.20693459516851428,0.14861672082764615,0.23796353636254602,0.1647996755685347,0.06390391339250462
0.0,0.24020634993742696,0.16210368845315065,0.11258180637948165,0.2079217895502098,0.08947279009256157
0.0,0.17808521272884367,0.18234880756239552,0.11309225004971672,0.15077128937747997,0.06799419533489182
0.0,0.20198647500626968,0.18234880756239552,0.11202472797788009,0.13994287641345945,0.23788407613867285
0.0,0.22212084604238816,0.14861672082764615,0.11222839727610838,0.1426302249637815,0.1567657216420442
0.0,0.2314867418012809,0.1356513442604633,0.11238607832844025,0.17208791814286922,0.12290186318038698
0.0,0.20383869293346515,0.18234880756239552,0.11281628701233286,0.1642364417653019,0.06390391339250462
0.0,0.17065796995715654,0.18234880756239552,0.19000551420878356,0.19926136790172536,0.08947279009256157
0.0,0.14263378907067575,0.18234880756239552,0.17600342124702095,0.15739502070416292,0.17297565990824879
0.0,0.18964847230241003,0.1356513442604633,0.18412196244142226,0.16092017948290965,0.17297565990824879
0.0,0.23969668184115567,0.18234880756239552,0.11202472797788009,0.2314995293982526,0.23788407613867285
0.0,0.2268566818747322,0.19369503978405866,0.11196435380382036,0.19771839207763903,0.07549389307190545
0.0,0.18252665607077448,0.18234880756239552,0.11198380635279052,0.1594815652773644,0.057190819567466675
0.0,0.22546332912170128,0.14861672082764615,0.11228041800506897,0.2013946836661394,0.07549389307190545
0.0,0.17020389633831096,0.1356513442604633,0.3682660476930206,0.17047871175865567,0.19104258701218763
0.0,0.17808521272884367,0.2103021769827005,0.11309225004971672,0.148561776414712,0.06799419533489182
0.0,0.17078716759884088,0.19369503978405866,0.11309225004971672,0.16935343217496907,0.06799419533489182
0.0,0.16800827329124912,0.2103021769827005,0.11309225004971672,0.16092017948290965,0.06799419533489182
0.0,0.14482942783776556,0.18234880756239552,0.14927313722875132,0.2149943179544723,0.1567657216420442
0.0,0.14232824446257517,0.18234880756239552,0.11247964146714988,0.15025053458123686,0.10552222072735418
0.0,0.1422066352543432,0.18234880756239552,0.1902750519134134,0.17949609931755311,0.22089805105834423
0.0,0.11428652642224903,0.13748364966175503,0.1828491540938783,0.22018698514272927,0.19104258701218763
0.0,0.15490988288535348,0.18234880756239552,0.3068123291530689,0.14527931350010206,0.2637844722795328
0.0,0.14427909504502567,0.1773906522001655,0.11309225004971672,0.1524257742271526,0.06799419533489182
0.0,0.15908372935468612,0.24692383242540816,0.11296061404378856,0.151850583409513,0.06799419533489182
0.0,0.14263378907067575,0.18234880756239552,0.14834529638454744,0.14058261377256784,0.17297565990824879
0.0,0.1478569256937285,0.18234880756239552,0.25306254418250923,0.16697810163599625,0.258331237605473
0.0,0.1707493894058666,0.18234880756239552,0.1317451539920119,0.1658938538236402,0.057190819567466675
0.0,0.17036912372707644,0.18234880756239552,0.18766090231770696,0.23756950664690116,0.258331237605473
0.0,0.16897241966593973,0.18234880756239552,0.11315272992039471,0.14829012743286063,0.30752362446891934
0.0,0.17020389633831096,0.16210368845315065,0.19000551420878356,0.17562467422043143,0.08947279009256157
0.0,0.1687645361620036,0.18234880756239552,0.12798050274151948,0.20330652036109562,0.140376209862086
0.0,0.1687645361620036,0.18234880756239552,0.20771934125488803,0.20330652036109562,0.08947279009256157
0.0,0.14114518266894224,0.22771141112569462,0.1935655063097661,0.16606106070961604,0.057190819567466675
0.0,0.14114518266894224,0.24692383242540816,0.1935655063097661,0.14652794888360499,0.057190819567466675
0.0,0.16561199937762508,0.18234880756239552,0.12572910667865048,0.22680411681420956,0.21293947842773026
0.0,0.17078716759884088,0.18234880756239552,0.2795489768629257,0.15886911432308565,0.08947279009256157
0.0,0.1467590619140303,0.18234880756239552,0.13241845784302053,0.16577454293282623,0.06799419533489182
0.0,0.17063502339366401,0.13748364966175503,0.15172497866522516,0.20441773122223936,0.1567657216420442
0.0,0.23969668184115567,0.18234880756239552,0.13789803199719353,0.1550870036310191,0.06390391339250462
0.0,0.12410292710276245,0.18234880756239552,0.11309225004971672,0.1707091859420526,0.06799419533489182
0.0,0.23622022771838957,0.18234880756239552,0.11294898559684202,0.1544333318021799,0.057190819567466675
0.0,0.17036912372707644,0.18234880756239552,0.17855283932190122,0.22214949862491584,0.32893845748925005
0.0,0.21241133885372485,0.13748364966175503,0.11230239336312692,0.14227779543935562,0.140376209862086
0.0,0.2314867418012809,0.14861672082764615,0.11309225004971672,0.15157482914276604,0.06799419533489182
0.0,0.24165480077394275,0.18234880756239552,0.14927313722875132,0.16155584204079268,0.1567657216420442
0.0,0.24165480077394275,0.16210368845315065,0.15508903566211196,0.1422438236267829,0.06390391339250462
0.0,0.17077692571846037,0.1356513442604633,0.17839315504822326,0.14537085175396583,0.2878990655786701
0.0,0.13522615847211697,0.18234880756239552,0.1827864442822389,0.14794080330306128,0.2878990655786701
0.0,0.2178564267052384,0.18234880756239552,0.11309225004971672,0.14007904657438675,0.06799419533489182
0.0,0.1686761204564169,0.18234880756239552,0.12151451465525367,0.1438619056250844,0.140376209862086
0.0,0.230077840597651,0.22771141112569462,0.1830344640002129,0.20330652036109562,0.3218835136199971
0.0,0.2314867418012809,0.1773906522001655,0.14061108315367277,0.14741805824419627,0.12290186318038698
0.0,0.14710410908255683,0.18234880756239552,0.17383897849504262,0.14298088835944073,0.06390391339250462
0.0,0.12083690517641296,0.22771141112569462,0.17704195394019104,0.24059443164917105,0.2637844722795328
0.0,0.16458851440961808,0.18234880756239552,0.11294898559684202,0.16871599124390224,0.057190819567466675
0.0,0.21241133885372485,0.1356513442604633,0.16951450754370115,0.16624468220559926,0.06390391339250462
0.0,0.1864414234084421,0.1356513442604633,0.12758915556367906,0.22680411681420956,0.23788407613867285
0.0,0.11440278174647531,0.24692383242540816,0.1819508923901714,0.16983620217397769,0.08947279009256157
0.0,0.23632155337616,0.24692383242540816,0.11309225004971672,0.15157482914276604,0.06799419533489182
0.0,0.14902920318034799,0.16210368845315065,0.11267958517755287,0.1771220063689252,0.23788407613867285
0.0,0.23730098544380562,0.13748364966175503,0.17600528589788123,0.1979926649006184,0.17297565990824879
0.0,0.15783802080964646,0.18234880756239552,0.1372242924338192,0.16865162772208858,0.3218835136199971
0.0,0.1467590619140303,0.18234880756239552,0.12395641781526996,0.16100582140386535,0.17297565990824879
0.0,0.22312114294446234,0.24692383242540816,0.21080744204491259,0.14661103930626834,0.12290186318038698
0.0,0.2324708295065733,0.13748364966175503,0.1913840437650691,0.15635145144799242,0.2878990655786701
0.0,0.21378122070452116,0.24692383242540816,0.2829263762269284,0.147898714745195,0.13677769958113353
0.0,0.17077692571846037,0.18234880756239552,0.18412196244142226,0.24016870320489986,0.17297565990824879
0.0,0.19642276950470874,0.24692383242540816,0.11250664934930454,0.16963879597727552,0.1567657216420442
0.0,0.17077692571846037,0.18234880756239552,0.11257012636461387,0.2282144957770921,0.2637844722795328
0.0,0.1691937640419187,0.18234880756239552,0.11210872743044527,0.2493540919241118,0.19104258701218763
0.0,0.15288133445639585,0.1356513442604633,0.13280525306628146,0.15070679645591442,0.17297565990824879
0.0,0.1419255885082823,0.18234880756239552,0.12149186541991232,0.22500914478299833,0.2637844722795328
0.0,0.2334780705242259,0.18234880756239552,0.11200521229884967,0.22358097154828938,0.140376209862086
0.0,0.12386999665145508,0.22771141112569462,0.1526311818285791,0.14928120045361662,0.06390391339250462
0.0,0.18342797818244913,0.13748364966175503,0.20190782985343514,0.22680411681420956,0.140376209862086
0.0,0.11684020565071655,0.18234880756239552,0.18529862534431066,0.2066846703712873,0.1567657216420442
0.0,0.166530191481365,0.1356513442604633,0.1779488603327754,0.23349075597655916,0.3309491237068968
0.0,0.15423860985833054,0.18234880756239552,0.3063423641343198,0.1400554004199172,0.1567657216420442
0.0,0.2410087492765926,0.1773906522001655,0.11219363913370155,0.15648171298045635,0.06390391339250462
0.0,0.18490883907933875,0.18234880756239552,0.16597148050139987,0.16935343217496907,0.12290186318038698
0.0,0.12482654580132702,0.24692383242540816,0.15462910749507622,0.1748096067708347,0.10552222072735418
0.0,0.17691002762764862,0.18234880756239552,0.14825659933727942,0.1478033551948936,0.07549389307190545
0.0,0.21919553495791516,0.18234880756239552,0.1198638394158141,0.2476619244300153,0.17297565990824879
0.0,0.17002472122170378,0.1356513442604633,0.1169749531747248,0.15015372912363067,0.3078138058453963
0.0,0.1654403540249132,0.2103021769827005,0.16458906989743521,0.155507321298697,0.3218835136199971
0.0,0.17081342370333308,0.18234880756239552,0.18202531025570254,0.14408743642839109,0.17297565990824879
0.0,0.14275762363228925,0.18234880756239552,0.11861390058732778,0.14911020982334663,0.21293947842773026
0.0,0.1348164216894863,0.18234880756239552,0.11198272586369738,0.17292334521703306,0.06390391339250462
0.0,0.11099830224648284,0.18234880756239552,0.27555058524652315,0.15329007217641147,0.13677769958113353
0.0,0.17028198483605445,0.2103021769827005,0.1767913964045048,0.2429133700605597,0.23788407613867285
0.0,0.23848630701278548,0.18234880756239552,0.21771428060005163,0.24435866222299588,0.33490460437351954
0.0,0.16561199937762508,0.13748364966175503,0.12758373596774655,0.19204395218640438,0.23788407613867285
0.0,0.12969206292823143,0.22771141112569462,0.11203908115008017,0.1538274226863603,0.06799419533489182
0.0,0.1707493894058666,0.18234880756239552,0.11706193452049929,0.15628694895342196,0.17297565990824879
0.0,0.18802243011623732,0.13748364966175503,0.1460299045010428,0.24481699840191437,0.2930473247799019
0.0,0.17214553458468657,0.13748364966175503,0.12758373596774655,0.22961233839049916,0.23788407613867285
0.0,0.16964714992464966,0.18234880756239552,0.16873140388067157,0.25012497714036264,0.23788407613867285
0.0,0.16873968464858197,0.1356513442604633,0.11736965278005948,0.14236392230181394,0.19104258701218763
0.0,0.13564209833652296,0.1356513442604633,0.16951450754370115,0.15074970382792585,0.06390391339250462
0.0,0.18063424618324872,0.1773906522001655,0.28468158653721487,0.14073402937612034,0.2396590858230485
0.0,0.1983288831834277,0.19369503978405866,0.14186498533355832,0.16092017948290965,0.06799419533489182
0.0,0.14522465120993017,0.14861672082764615,0.17980111895725667,0.22553393162971724,0.3078138058453963
0.0,0.2303327400084377,0.16210368845315065,0.1383340844856073,0.14726486114423337,0.19104258701218763
0.0,0.22860047040230083,0.24692383242540816,0.19477491242859613,0.16298834268405452,0.06799419533489182
0.0,0.14197475153381378,0.18234880756239552,0.24654704632124516,0.1709598658651101,0.06390391339250462
0.0,0.16227554128390825,0.14861672082764615,0.3496951124062189,0.14187153230753072,0.12290186318038698
0.0,0.16060835939258683,0.24692383242540816,0.11462649568865085,0.15843626891901505,0.06799419533489182
0.0,0.17294045565573785,0.16210368845315065,0.12423938196093573,0.14299891559888414,0.2637844722795328
0.0,0.19642276950470874,0.1356513442604633,0.11453551851433828,0.15272276663188097,0.057190819567466675
0.0,0.24064200439842912,0.18234880756239552,0.1429080726558246,0.1431304843484261,0.17297565990824879
0.0,0.24130146675936218,0.18234880756239552,0.19532256574293155,0.17232724025406368,0.17297565990824879
0.0,0.1698372584497517,0.18234880756239552,0.11306394655160044,0.14510173040055996,0.17297565990824879
0.0,0.11450088228520348,0.19369503978405866,0.11294898559684202,0.14661103930626834,0.057190819567466675
0.0,0.14204722481200047,0.18234880756239552,0.18244569894993667,0.20946783575884775,0.21293947842773026
0.0,0.24151764132536524,0.1356513442604633,0.22955939363172942,0.1585259935165326,0.2637844722795328
0.0,0.2186175617701593,0.19369503978405866,0.11628317828387912,0.23948861229557972,0.21293947842773026
0.0,0.14320428578860228,0.16210368845315065,0.1959631984023385,0.16092017948290965,0.13677769958113353
0.0,0.14902920318034799,0.1356513442604633,0.18529862534431066,0.17268528352851595,0.1567657216420442
0.0,0.16871241915741367,0.18234880756239552,0.11453551851433828,0.1559397238820847,0.057190819567466675
0.0,0.15833695631459282,0.24692383242540816,0.22104288639847683,0.20643539683359127,0.10552222072735418
0.0,0.14232824446257517,0.18234880756239552,0.30122498448177987,0.1694193121808754,0.2930473247799019
0.0,0.11969120494829187,0.24692383242540816,0.25257848031133157,0.18493038801667752,0.1567657216420442
0.0,0.17735935161681135,0.13748364966175503,0.13340781724336956,0.14222467414378204,0.19104258701218763
0.0,0.15490988288535348,0.18234880756239552,0.12572910667865048,0.14319054352919505,0.21293947842773026
0.0,0.14275762363228925,0.18234880756239552,0.1741737965154998,0.17087321176985176,0.07549389307190545
0.0,0.23535547199871035,0.1773906522001655,0.17383897849504262,0.1613205430125212,0.06390391339250462
0.0,0.23535547199871035,0.13748364966175503,0.17383897849504262,0.16114847027744506,0.06390391339250462
0.0,0.16458851440961808,0.18234880756239552,0.3590504925003664,0.14207139824219372,0.140376209862086
0.0,0.14275762363228925,0.1356513442604633,0.15569327190488924,0.16455713462367202,0.2878990655786701
0.0,0.12507619266071032,0.24692383242540816,0.3530938137423882,0.14322730645647805,0.10552222072735418
0.0,0.20557693788746345,0.1356513442604633,0.17230319533284713,0.14389676503114895,0.057190819567466675
0.0,0.22563686238988245,0.13748364966175503,0.1832739108194197,0.21460697647671875,0.21293947842773026
0.0,0.16873968464858197,0.18234880756239552,0.1550493744129071,0.1426035401858781,0.2637844722795328
0.0,0.14902920318034799,0.24692383242540816,0.2596982842631065,0.1946431093901613,0.23788407613867285
0.0,0.18200206323707568,0.18234880756239552,0.12979536113325232,0.23200168940043223,0.08947279009256157
0.0,0.19302164701702124,0.18234880756239552,0.16828621164612298,0.2205649197556843,0.21293947842773026
0.0,0.17078716759884088,0.1356513442604633,0.1832739108194197,0.1446034415627198,0.21293947842773026
0.0,0.22860047040230083,0.1356513442604633,0.1827877670513011,0.24335226033819307,0.2878990655786701
0.0,0.11078066676517312,0.18234880756239552,0.11295895593130445,0.1399496253623615,0.06799419533489182
0.0,0.2268566818747322,0.18234880756239552,0.18441737952297202,0.1544333318021799,0.1567657216420442
0.0,0.19517877743865694,0.13748364966175503,0.12628466333895977,0.22538408480650612,0.19104258701218763
0.0,0.12781800949643043,0.24692383242540816,0.18069411489070597,0.2512368195138353,0.23788407613867285
0.0,0.16297496057265531,0.18234880756239552,0.2047066530849331,0.15739502070416292,0.21293947842773026
0.0,0.15490988288535348,0.18234880756239552,0.2155129806030299,0.15648579762293388,0.08947279009256157
0.0,0.18200206323707568,0.18234880756239552,0.17421463953468297,0.19979953821516486,0.23788407613867285
0.0,0.12101379726437222,0.24692383242540816,0.12040408403165996,0.18966756531453108,0.057190819567466675
0.0,0.1715983719624941,0.18234880756239552,0.19532256574293155,0.17148758622363783,0.17297565990824879
0.0,0.19476151999603905,0.13748364966175503,0.11561880905982336,0.23710913154654226,0.08947279009256157
0.0,0.16871241915741367,0.2103021769827005,0.18151511114602195,0.25059631527080434,0.30752362446891934
0.0,0.22381494497533155,0.13748364966175503,0.23184699458222374,0.22902548781037876,0.30752362446891934
0.0,0.24107253036436194,0.1356513442604633,0.38096680248825665,0.14803991910622746,0.2878990655786701
0.0,0.14652295012964128,0.1356513442604633,0.23425233393936912,0.2235056891805625,0.21293947842773026
0.0,0.1989603591541256,0.18234880756239552,0.2092275073466488,0.1669911812653422,0.08947279009256157
0.0,0.16734402590790132,0.18234880756239552,0.11219528024909022,0.2122609646355441,0.12290186318038698
0.0,0.1422066352543432,0.13748364966175503,0.23425233393936912,0.17037793530802767,0.21293947842773026
0.0,0.14902920318034799,0.2103021769827005,0.16686223088248447,0.1649080680757668,0.1567657216420442
0.0,0.1432695231934931,0.1356513442604633,0.11258033982359489,0.1580024545790765,0.08947279009256157
0.0,0.161015317187949,0.18234880756239552,0.18233646652063584,0.23961325091027869,0.19104258701218763
0.0,0.18469196232872273,0.22771141112569462,0.1704615223742443,0.16884244897126058,0.3218835136199971
0.0,0.1692814650467214,0.18234880756239552,0.1275458158944904,0.141482793924571,0.06799419533489182
0.0,0.24020634993742696,0.1356513442604633,0.18223346739348423,0.1639477485821725,0.17297565990824879
0.0,0.11451169543708023,0.24692383242540816,0.11258033982359489,0.14903088709883344,0.08947279009256157
0.0,0.11457544272177285,0.24692383242540816,0.16818256372545684,0.14772539271966523,0.17297565990824879
0.0,0.16885305515187007,0.1773906522001655,0.1133741644337941,0.18354661824089724,0.140376209862086
0.0,0.24130146675936218,0.18234880756239552,0.2565105124283688,0.17244671478254114,0.19104258701218763
0.0,0.16964714992464966,0.19369503978405866,0.22807599710186233,0.250314884887422,0.32893845748925005
0.0,0.14819947993945418,0.18234880756239552,0.13992468666193933,0.15383828575399902,0.10552222072735418
0.0,0.2075680974714445,0.1356513442604633,0.1779488603327754,0.14510173040055996,0.3309491237068968
0.0,0.23730098544380562,0.14861672082764615,0.18762340499545754,0.15461367309322568,0.12290186318038698
0.0,0.15423860985833054,0.18234880756239552,0.187437350028734,0.1957739735068924,0.1567657216420442
0.0,0.16870227207002997,0.18234880756239552,0.2145242095646593,0.2355661143987879,0.3309491237068968
0.0,0.21378122070452116,0.1356513442604633,0.19255646262180984,0.1428403973810248,0.07549389307190545
0.0,0.17051472809947235,0.13748364966175503,0.22667459801905168,0.15353025035936574,0.21293947842773026
0.0,0.21514690652705187,0.18234880756239552,0.13157231270308709,0.2470029932842654,0.140376209862086
0.0,0.155612399758613,0.18234880756239552,0.18290752965513188,0.19890075002644728,0.30752362446891934
0.0,0.22381494497533155,0.14861672082764615,0.13593939456559342,0.21943003470315464,0.2878990655786701
0.0,0.2334780705242259,0.24692383242540816,0.17158472314962187,0.23377119029159393,0.21293947842773026
0.0,0.23895391460356735,0.24692383242540816,0.38745812337671137,0.14274528685299384,0.3218835136199971
0.0,0.17020389633831096,0.1356513442604633,0.1317451539920119,0.15962315377710734,0.057190819567466675
0.0,0.161015317187949,0.18234880756239552,0.1483276082809282,0.22418286858913375,0.17297565990824879
0.0,0.23622022771838957,0.2103021769827005,0.3928896746150556,0.18214250854940284,0.31998627830166787
0.0,0.18041825917668317,0.14861672082764615,0.18483256829639658,0.24511575013996065,0.22089805105834423
0.0,0.17020389633831096,0.18234880756239552,0.22206360699606392,0.14989248150655354,0.12290186318038698
0.0,0.22212084604238816,0.18234880756239552,0.18330539155709655,0.22865741191375444,0.33490460437351954
0.0,0.14263378907067575,0.1773906522001655,0.11197178543373566,0.2315714323436671,0.3309491237068968
0.0,0.20422808213366284,0.1356513442604633,0.27112015823883817,0.1689277838624615,0.1567657216420442
0.0,0.20014845349310148,0.18234880756239552,0.12467798365946313,0.14413652433689236,0.2637844722795328
0.0,0.17214553458468657,0.18234880756239552,0.1633020602870746,0.16092017948290965,0.12290186318038698
0.0,0.17078716759884088,0.1356513442604633,0.3590504925003664,0.14836150615738167,0.140376209862086
0.0,0.17381730625157527,0.13748364966175503,0.19985718923915166,0.1592145470717906,0.21293947842773026
0.0,0.17072431870702617,0.18234880756239552,0.1132314179996104,0.14898846395771959,0.06799419533489182
0.0,0.1501151424872502,0.18234880756239552,0.29872386988450733,0.22680411681420956,0.140376209862086
0.0,0.1501151424872502,0.18234880756239552,0.11645025852993986,0.15745563597846765,0.140376209862086
0.0,0.12101379726437222,0.1773906522001655,0.18182548413229996,0.15274680958737258,0.10552222072735418
0.0,0.16561199937762508,0.1773906522001655,0.2770498512686397,0.21194503119176913,0.3078138058453963
0.0,0.16946001791016338,0.18234880756239552,0.17542618611841235,0.1674328969452445,0.140376209862086
0.0,0.17381730625157527,0.13748364966175503,0.14756309593360617,0.1545676538671702,0.06390391339250462
0.0,0.1965318994728164,0.18234880756239552,0.21248508106671513,0.17009932164646985,0.06799419533489182
0.0,0.20198647500626968,0.18234880756239552,0.14335920453941822,0.1741060538067139,0.19104258701218763
1.0,0.1465758227322202,0.18234880756239552,0.16572379689589947,0.17574060816621348,0.2637844722795328
1.0,0.23535547199871035,0.1356513442604633,0.2004451895252297,0.18936601904537237,0.23788407613867285
1.0,0.23142149059422176,0.18234880756239552,0.2213539091628135,0.24059443164917105,0.3309491237068968
1.0,0.24156822396012356,0.18234880756239552,0.2324875949735975,0.24059443164917105,0.140376209862086
1.0,0.20025435535174022,0.22771141112569462,0.13196756884516256,0.15475427008219647,0.2763362864270627
1.0,0.15783802080964646,0.1356513442604633,0.2994832119281124,0.19862931120497995,0.19104258701218763
1.0,0.21499675745503471,0.1773906522001655,0.27162075185220946,0.15164729450788836,0.3340861155321136
1.0,0.166530191481365,0.18234880756239552,0.25189145039095373,0.1572982409685382,0.140376209862086
1.0,0.18063424618324872,0.22771141112569462,0.15631697666816277,0.15213099356927853,0.30752362446891934
1.0,0.20570073222403443,0.18234880756239552,0.2518737404948616,0.21844334406747756,0.2763362864270627
1.0,0.13139615104358807,0.2103021769827005,0.11216229044015404,0.2182912347032161,0.33490460437351954
1.0,0.24020634993742696,0.1356513442604633,0.25548622086192657,0.14238167329934878,0.19104258701218763
1.0,0.16458851440961808,0.18234880756239552,0.2989809648486639,0.16142501937765225,0.1567657216420442
1.0,0.24136564851612313,0.18234880756239552,0.11206156835255066,0.17027959896223255,0.21293947842773026
1.0,0.15783802080964646,0.18234880756239552,0.17612962170072863,0.1817063458379165,0.3218835136199971
1.0,0.1419255885082823,0.18234880756239552,0.2615835398384241,0.1979926649006184,0.3218835136199971
1.0,0.16734402590790132,0.18234880756239552,0.11196649882403875,0.16092017948290965,0.30752362446891934
1.0,0.18804973054203342,0.24692383242540816,0.11428748359759981,0.16330889461744164,0.17297565990824879
1.0,0.18490883907933875,0.2103021769827005,0.1704615223742443,0.16818051195313785,0.3218835136199971
1.0,0.16873968464858197,0.18234880756239552,0.1545749326941343,0.1485249063051829,0.32893845748925005
1.0,0.161015317187949,0.13748364966175503,0.29287556678010085,0.21699435391610578,0.17297565990824879
1.0,0.18200206323707568,0.24692383242540816,0.3530938137423882,0.16935343217496907,0.10552222072735418
1.0,0.15288133445639585,0.24692383242540816,0.13079387692647498,0.23178681220638153,0.23788407613867285
1.0,0.24156822396012356,0.18234880756239552,0.17481919670584756,0.1590182664275691,0.10552222072735418
1.0,0.12533014360757244,0.19369503978405866,0.19985718923915166,0.21905092912430996,0.21293947842773026
1.0,0.23730098544380562,0.14861672082764615,0.15781735081460677,0.25048420091609946,0.19104258701218763
1.0,0.19517877743865694,0.1356513442604633,0.3906898291560764,0.24746838207774036,0.3309491237068968
1.0,0.16458851440961808,0.14861672082764615,0.20609687227576398,0.1748096067708347,0.2637844722795328
1.0,0.1698372584497517,0.1773906522001655,0.11197681886901453,0.14901000181235374,0.2878990655786701
1.0,0.22706039333078865,0.24692383242540816,0.11251627659463256,0.20585127779879003,0.17297565990824879
1.0,0.24156822396012356,0.18234880756239552,0.1757207148598499,0.15292269590163104,0.1567657216420442
1.0,0.2377883392489553,0.24692383242540816,0.12437323046410703,0.25142863795599135,0.30752362446891934
1.0,0.1965318994728164,0.18234880756239552,0.20681804914688384,0.2041624764283567,0.2878990655786701
1.0,0.18200206323707568,0.18234880756239552,0.2613568712956801,0.22538408480650612,0.2637844722795328
1.0,0.23895391460356735,0.14861672082764615,0.1751524171152528,0.2359729418341176,0.30752362446891934
1.0,0.22706039333078865,0.19369503978405866,0.19477491242859613,0.2353616153034804,0.30752362446891934
1.0,0.16870227207002997,0.18234880756239552,0.40758479772507417,0.24496706335984744,0.3078138058453963
1.0,0.17051472809947235,0.18234880756239552,0.19484812675481789,0.14220124548225413,0.3309491237068968
1.0,0.12341625821344801,0.24692383242540816,0.3714093387610324,0.25007531322870347,0.21293947842773026
1.0,0.19517877743865694,0.18234880756239552,0.35610148725621255,0.1409586383604061,0.12290186318038698
1.0,0.22860047040230083,0.18234880756239552,0.17513180577512855,0.23717517436045846,0.12290186318038698
1.0,0.22052099726291674,0.18234880756239552,0.32941756485539087,0.1680098258574242,0.31998627830166787
1.0,0.166530191481365,0.13748364966175503,0.1704615223742443,0.17048024094271394,0.3218835136199971
1.0,0.23895391460356735,0.18234880756239552,0.41108592781536435,0.161840609397016,0.2930473247799019
1.0,0.16805781994026042,0.24692383242540816,0.2815941002328628,0.15015372912363067,0.057190819567466675
